HubSpot Link,Account Domain,Ticket ID,Cancellation Request Date,Cancellation Scheduled Date,Cancellation Status,Is client staying with Sierra?,Current Contract Term Fulfilled?,Churn Reason H2,New Provider,Sales Deal Owner,Outstanding Balance in Sierra? (overdue invoices only),Outstanding Balance in Google Ads?,CSM Assigned,Early Termination Fee (if paid),Early Termination Type,Ticket - Distinct count,Ticket Service Level,Pipeline,Site_DB,Account_Type,Site_Type,Site_Start_Date,Site_End_Date,Length of Service,Total_Leads,Active_Site_Users,Cancellation Reason Details,Leave any other comments here that you want to bring to our attention. ,Row Number,SiteID in HubSpot,SiteID in CAA,Company ID,OldID,Lifecycle Stage,Delayed Billing,ICP?,"What was your biggest goal with using Sierra, and where did we fall short?",Site_Status
https://app.hubspot.com/contacts/21458556/ticket/1849759844,beaverdamwihomes.com,1849759844,,2023-10-09,Cancelled Final,,Yes,,Lofty (formerly Chime),,649.9,,,,,51,Low Touch,Billing,11,Full Account,Pro Site,2018-09-27,2023-10-09,5.035616438356165,6397,5,,,926,,11-1098,8691824429,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1125532826,mandelwillsell.com,1125532826,,,Pending,,,,,,,,,,,147,Low Touch,Billing,2,Full Account,Ace Site,2019-12-23,2022-09-29,,7562,11,,,7,,2-1805,8691824470,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2283065865,yhsgrnyc.com,2283065865,2024-02-23,,Client Retained/Changed Mind,,,,,,,,Melinie Weaver,,,49,,Billing,6,Full Account,Pro Site,2021-10-05,,,30833,5,,,1290,6-3507,6-3507,8691824472,1,Customer,,No,,Active
https://app.hubspot.com/contacts/21458556/ticket/1154880876,housershomes.com,1154880876,,,Pending,,,,,,,,,,,9,Low Touch,Billing,2,Full Account,Ace Site,2021-09-24,2022-11-09,,5,2,,,60,,2-3485,8691824565,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1288177956,bestaz.com,1288177956,,2023-01-17,Cancelled Final,,No,,,Josh Wald,799.9,,,,Past Due Billing / Forced Cancellations,8,,Billing,3,Full Account,Pro Site,2021-06-17,2023-01-17,1.5863013698630137,9,1,,,170,,3-3252,8691824652,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2020398717,ttrghomes.com,2020398717,,2023-12-28,Cancelled Final,,Yes,,,,819.9,,,,,29,Core,Billing,6,Full Account,Pro Site,2020-04-07,2023-12-28,3.7260273972602738,4090,4,,,1065,,6-2026,8691824692,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1449220643,dwellindy.com,1449220643,,2023-04-21,Cancelled Final,,Yes,,,Ryan White,401.96,,,,,62,,Billing,12,Full Account,Pro Site,2020-12-23,2023-04-21,2.326027397260274,2716,4,,,390,,12-2796,8691829395,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1452962567,teamgraff.com,1452962567,,2023-03-16,Cancelled Final,,Yes,,Lofty (formerly Chime),Josh Wald,,,,,,31,,Billing,3,Full Account,Pro Site,2020-08-19,2023-03-16,2.5726027397260274,443,4,,,395,,3-2408,8691829399,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1403817788,msreteam.com,1403817788,,2023-03-24,Cancelled Final,,Yes,,,Josh Wald,619.9,,,,,18,,Billing,4,CRM Only,CRM Only,2020-10-23,2023-03-24,2.4164383561643836,14666,5,,,324,,4-2616,8691829644,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2875191601,tomsellsflorida.net,2875191601,2024-06-24,,Client Retained/Changed Mind,,Yes,,,Josh Wald,1349.9,,Melinie Weaver,,,75,,Billing,2,Full Account,Pro Site,2021-08-04,,,6010,3,Forced Cancellation due to PDB - No reason given.  Client was unresponsive,,1643,2-3363,2-3363,8691829824,1,Customer,,No,,Active
https://app.hubspot.com/contacts/21458556/ticket/2542584741,jnarealestate.com,2542584741,2024-03-29,2024-03-29,Cancelled Final,,Yes,,,,,,,,,17,Low Touch,Billing,2,Full Account,Pro Site,2019-01-07,2024-03-29,5.227397260273973,3205,20,,,1444,,2-1218,8691830021,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1802008627,bloomingtonareahomefinder.com,1802008627,,2023-08-16,Cancelled Final,,Yes,,,,,,,,,7,Low Touch,Billing,5,Full Account,Pro Site,2018-12-20,2023-08-16,4.657534246575342,1693,4,,,889,,5-1198,8691830293,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1506486543,welcomehomesocal.com,1506486543,,2023-04-09,Cancelled Final,,Yes,,,Ryan Anderson,,,,,,38,Low Touch,Billing,4,Full Account,Pro Site,2022-02-25,2023-04-10,1.1178082191780823,110,4,,,477,,4-3920,8691830405,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1926024718,primeden.com,1926024718,,,Client Retained/Changed Mind,,,,,,,,Ryan Anderson,,,114,,Billing,2,Full Account,Pro Site,2019-09-12,,,10391,1,,,1002,2-1570,2-1570,8691830621,1,Customer,,No,,Active
https://app.hubspot.com/contacts/21458556/ticket/3175177789,primeden.com,3175177789,2024-09-03,2024-09-24,Cancellation Scheduled/in Progress,,Yes,I wasn’t using it enough,,,,,Ryan Anderson,,,114,Low Touch,Billing,2,Full Account,Pro Site,2019-09-12,,5.038356164383561,10391,1,,,1804,2-1570,2-1570,8691830621,1,Customer,,No,generating leads,Active
https://app.hubspot.com/contacts/21458556/ticket/1388126861,thetexasresidentialgroup.com,1388126861,,2023-02-01,Cancelled Final,,Yes,,,Ashley Ali,,,,,,8,,Billing,9,Full Account,Pro Site,2020-10-16,2023-02-01,2.2958904109589042,2971,9,,,296,,9-2588,8691830706,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2947472724,thebuckeyerealtyteam.com,2947472724,2024-07-08,2024-07-10,Cancelled Final,,Yes,,Real Geeks,Ryan White,2521.04,,Blair Ackiss,,,160,,Billing,6,Full Account,Pro Site,2017-05-31,2024-07-10,7.115068493150685,62329,2,"Client was ultimately forced to cancel due to PDB.  Client complained of excessive texting overages, citing the segmentation used to calculate overages was not expressly outlined in the contract.  ",,1679,6-686,6-686,8691830842,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2199853991,bhhsparksweisberg.com,2199853991,2023-12-22,2024-02-26,Cancelled Final,,Yes,,,,,,Cedric Zebaze,,,141,Low Touch,Billing,1,Full Account,Premier Site,2010-02-02,2024-02-26,14.073972602739726,2936,105,,,1211,,1-247,8691830954,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2686613129,buytampa.com,2686613129,2024-05-03,2024-06-03,Cancelled Final,Yes - client is keeping separate Sierra site(s) active,Yes,,,,,,Blair Ackiss,,,7,Low Touch,Billing,2,Full Account,Pro Site,2017-08-04,2024-06-03,6.835616438356165,11,2,Client unhappy about new charge for backup files of his site; Has another website with Sierra - Manausa.com,,1525,2-719,2-719,8691831296,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1696420397,westaustinhomes.com,1696420397,,2023-06-16,Cancelled Final,,Yes,,,,,,,,,7,,Billing,9,Full Account,Legacy Site,2014-07-11,2024-01-23,8.936986301369863,52,1,,,770,,9-482,8691831297,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2643515269,team615.com,2643515269,2024-04-10,2024-05-03,Cancelled Final,,Yes,,,,,,,,,23,Low Touch,Billing,8,CRM Only,CRM Only,2020-07-02,2024-05-03,3.8383561643835615,3891,2,,Moving to New Construction.,1468,8-2274,8-2274,8691831481,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2906223754,waterfrontgulfhomes.com,2906223754,2024-07-02,2024-07-09,Cancelled Final,,Yes,,,Gates Hoham,,,Ryan Anderson,,,32,Low Touch,Billing,2,Full Account,Pro Site,2021-09-21,2024-07-09,2.8,8991,2,No response after 3-month site pause.,,1662,2-3476,2-3476,8691831659,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1726947099,movetocapecoral.com,1726947099,,2023-07-07,Cancelled Final,,Yes,,,Ryan Anderson,,,,,,105,,Billing,2,Full Account,Pro Site,2020-10-16,2023-07-07,2.723287671232877,452,2,,,822,,2-2589,8691836298,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2557055087,gregmillergroup.com,2557055087,2024-04-03,,Client Retained/Changed Mind,,,,,,,,Blair Ackiss,,,55,Core,Billing,4,Full Account,Ace Site,2020-10-01,2024-06-26,,502,1,,,1451,4-2534,4-2534,8691836303,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2802144118,gregmillergroup.com,2802144118,2024-06-05,2024-06-17,Cancelled Final,,Yes,,,Tasha Stevens,,,Blair Ackiss,,,55,Core,Billing,4,Full Account,Ace Site,2020-10-01,2024-06-26,3.712328767123288,502,1,No reason provided,,1605,4-2534,4-2534,8691836303,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2025686699,homesbykatina.com,2025686699,,2023-11-07,Cancelled Final,,Yes,,,,,,Cedric Zebaze,,,32,Low Touch,Billing,3,Full Account,Pro Site,2019-12-18,2023-11-07,3.8904109589041096,790,3,,,1071,,3-1790,8691836672,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2036757675,chicagosluxurybroker.com,2036757675,2024-01-19,2024-02-01,Cancelled Final,Yes - client is keeping separate Sierra site(s) active,Yes,,,,,,,,,110,Core,Billing,5,Full Account,Pro Site,2018-12-14,2024-02-01,5.136986301369863,1453,3,,,1079,,5-1184,8691836835,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2527928894,markcabal.com,2527928894,2024-04-03,2024-04-23,Cancelled Final,,Yes,,Other,,,,,,,9,Low Touch,Billing,9,Full Account,Premier Site,2014-10-08,2024-04-23,9.547945205479452,2373,3,,We don't use most of Sierra's features and have a mobile website being setup this week with an IDX connected to our MLS for less than $100 per month.,1425,9-490,9-490,8691836990,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1693835841,stmatthewslouisvillerealestate.com,1693835841,,2023-06-15,Cancelled Final,,Yes,,,,,,,,,9,,Billing,1,Full Account,Pro Stealth Site,2012-08-23,2023-06-15,10.816438356164383,9,0,,,755,,1-365,8691837273,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2864175501,ezhousehunting.com,2864175501,2024-06-20,2024-07-10,Cancelled Final,,Yes,,Follow Up Boss (FUB),Josh Wald,,,,,,96,Low Touch,Billing,4,Full Account,Ace Site,2019-10-21,2024-07-10,4.723287671232876,16835,2,I only used Sierra as my home search website for PPC ads. I'm no longer going to be running PPC ads therefore no longer need the site.,I only used Sierra as my home search website for PPC ads. I'm no longer going to be running PPC ads therefore no longer need the site.,1628,4-1656,4-1656,8691837353,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1323576070,,1323576070,,,Pending,,,,,,,,,,,32,,Billing,,,,,,,,,,,200,,,8691837791,1,,,No,,
https://app.hubspot.com/contacts/21458556/ticket/1384210988,ariezreyes.com,1384210988,,2023-01-27,Cancelled Final,,Yes,,,Ryan White,,,,,,16,,Billing,11,CRM Only,CRM Only,2020-08-26,2023-02-27,2.421917808219178,14886,1,,,290,,11-2431,8691837825,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1547221113,turnerpropertymgmt.com,1547221113,,2023-04-11,Cancelled Final,Yes - client is keeping separate Sierra site(s) active,Yes,,,Gates Hoham,,,,,,35,Low Touch,Billing,2,Full Account,Pro Site,2022-03-25,2023-04-21,1.0465753424657533,8,1,,,191,,2-4001,8691837973,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2078820140,colquittrealtygroup.com,2078820140,,2023-11-27,Cancelled Final,,Yes,,Brivity,,,,Blair Ackiss,,,32,Low Touch,Billing,7,Full Account,Pro Site,2020-03-11,2023-11-28,3.7150684931506848,3382,4,,,1126,,7-1963,8691838278,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1691022221,propertyshopnc.com,1691022221,,2023-07-06,Cancelled Final,,Yes,,,,,,,,,28,,Billing,7,Full Account,Pro Site,2019-06-11,2023-07-07,4.071232876712329,198,9,,,735,,7-1431,8691838292,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2998676585,seatrailrealty.com,2998676585,2024-07-23,2024-07-30,Cancelled Final,,Yes,Past-Due/Collections Candidate,,Ryan Anderson,399.95,,Melinie Weaver,,,32,Low Touch,Billing,7,Full Account,Pro Site,2021-05-28,2024-07-30,3.175342465753425,2687,4,,,1711,7-3204,7-3204,8691838330,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2352520472,yourvictoriarealestate.com,2352520472,2024-02-09,2024-02-15,Cancelled Final,,Yes,,,,,,,,,42,Low Touch,Billing,11,Full Account,Pro Site,2020-12-02,2024-02-15,3.2054794520547945,1797,3,,,1340,,11-2731,8691838770,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2721157759,relocateco.com,2721157759,2024-05-13,2024-06-07,Cancelled Final,,Yes,,Other,,,,,,,46,Low Touch,Billing,3,Full Account,Pro Site,2020-01-24,2024-06-10,4.372602739726028,1703,5,Switching to referral-only ; website/CRM performance was unreliable or inconsistent,,1543,3-1873,3-1873,8691838996,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1787926674,okla.homes,1787926674,,2023-08-11,Cancelled Final,,Yes,,,Emily Blake,,,,,,55,Low Touch,Billing,16,Full Account,Ace Site,2021-04-29,2023-08-11,2.2849315068493152,12355,1,,,877,,16-3141,8691839014,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1264329490,zilverrealty.com,1264329490,,,Pending,,,,,,,,,,,24,Low Touch,Billing,4,Full Account,Pro Site,2018-12-20,2022-12-05,,72,2,,,124,,4-1199,8691844434,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1588813729,homeexpertsforyou.com,1588813729,,2023-05-14,Cancelled Final,,Yes,,,,,,,,,17,,Billing,6,Full Account,Pro Site,2019-12-20,2023-05-22,3.4,13433,19,,,595,,6-1796,8691844887,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2586975642,allchicagohomes.com,2586975642,2024-04-07,2024-04-25,Cancelled Final,,Yes,,,Ryan Anderson,,,,,,18,Core,Billing,5,Full Account,Pro Site,2012-04-12,2024-04-25,12.043835616438356,322,6,,Thank you so much for your professionalism.  This site was just not working for me,1463,5-352,5-352,8691845205,1,Lost Customer,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1328066699,rayhomeskc.com,1328066699,,,Pending,,,,,,,,,,,7,,Billing,3,Full Account,Pro Site,2019-12-11,2022-12-28,,2160,7,,,205,,3-1770,8691845300,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2695587145,mulloyproperties.com,2695587145,2024-05-02,2024-05-28,Cancelled Final,,Yes,,Other,,,,Melinie Weaver,,,26,Low Touch,Billing,1,Full Account,Legacy Site,2008-09-19,2024-06-17,15.698630136986301,155,2,VERY old legacy Premier site - Sierra is no longer able to support; business restructuring,,1520,1-166,1-166,8691845417,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1916895348,allroanokehomes.com,1916895348,,2023-10-09,Cancelled Final,,Yes,,Real Geeks,,,,,,,19,Low Touch,Billing,10,Full Account,Pro Site,2017-07-12,2023-10-09,6.2465753424657535,20824,4,,,990,,10-704,8691846044,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2085577776,elitetampabayhomes.com,2085577776,,2023-12-09,Cancelled Final,,Yes,,Real Geeks,,,,,,,25,High Touch,Billing,2,Full Account,Pro Site,2020-09-25,2023-12-09,3.2054794520547945,3211,4,,,1140,,2-2517,8691846814,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/3153017138,philandstella.com,3153017138,2024-08-23,2024-09-03,Cancelled Final,,Yes,I wasn’t using it enough,,Charles Moreno,,,Melinie Weaver,,,48,Core,Billing,4,Full Account,Pro Site,2020-07-31,2024-09-03,4.095890410958904,208,1,,,1790,4-2364,4-2364,8691851795,1,Lost Customer,,No,It’s a good system I just didn’t use it,Delete
https://app.hubspot.com/contacts/21458556/ticket/2678370984,sweetly.cloud,2678370984,2024-05-01,2024-05-08,Cancelled Final,,Yes,,,Mia Newton,,,,,,34,Core,Billing,11,Full Account,Pro Site,2020-09-03,2024-05-08,3.6794520547945204,12155,5,,we are no longer using sierra,1514,,11-2457,8691851827,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1417836677,wesleybenderrealestate.com,1417836677,,2023-02-10,Cancelled Final,,Yes,,,Ryan Anderson,,,,,,21,,Billing,3,Full Account,Pro Site,2020-07-30,2023-02-15,2.5342465753424657,4032,4,,,351,,3-2353,8691851883,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1702833537,reuproperties.com,1702833537,,2023-06-19,Cancelled Final,,Yes,,,,,,,,,13,,Billing,1,Full Account,Legacy Site,2013-07-01,2023-06-19,9.972602739726028,1291,3,,,789,,1-417,8691852292,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1128167566,explorecahomes.com,1128167566,,,Pending,,,,,,,,Melinie Weaver,,,19,,Billing,4,Full Account,Pro Site,2021-11-05,2023-05-22,,144,5,,,4,4-3611,4-3611,8691852907,1,Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1126404453,,1126404453,,,Cancelled Final,,,,,,949.9,,,,,57,Low Touch,Billing,,,,,,,,,,,34,,,8691854120,1,,,No,,
https://app.hubspot.com/contacts/21458556/ticket/2508656412,floridabeachfrontcondos.com,2508656412,2024-03-22,,Cancellation Scheduled/in Progress,,,,,,,,Blair Ackiss,,,494,High Touch,Billing,2,Full Account,Pro Site,2023-05-03,,,5,3,,,1412,2-726,2-4941,8691854347,1,Customer,,No,,Active
https://app.hubspot.com/contacts/21458556/ticket/1500725638,loveyourhood.com,1500725638,,2023-03-17,Cancelled Final,,Yes,,,Josh Wald,,,Cedric Zebaze,,,43,,Billing,3,Full Account,Pro Site,2020-11-04,2023-03-17,2.3643835616438356,3909,3,,,465,,3-2655,8691855110,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1918646146,theaverygroupproperties.com,1918646146,,2023-10-20,Cancelled Final,,Yes,,,,,,,,,93,Low Touch,Billing,4,Full Account,Pro Site,2020-03-04,2023-10-20,3.6301369863013697,3605,3,,,993,,4-1952,8691858240,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1437624695,davidrobertsrealestate.com,1437624695,,2023-03-13,Cancelled Final,,Yes,,,Gates Hoham,,,,,,33,,Billing,4,Full Account,Pro Site,2021-07-28,2023-03-13,1.6246575342465754,479,1,,,375,,4-3348,8691858256,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1697235303,realestate3000.com,1697235303,,2023-06-16,Cancelled Final,,Yes,,,,,,,,,6,,Billing,1,Full Account,Legacy Site,2011-08-25,2023-06-16,11.816438356164383,2330,2,,,776,,1-323,8691858330,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2939067296,weirproperties.com,2939067296,2024-07-09,2024-08-12,Cancelled Final,,Yes,No Reason Provided,Luxury Presence,Charles Moreno,,,Ryan Anderson,,,43,Core,Billing,4,Full Account,Ace Site,2011-04-24,2024-08-12,13.312328767123288,1001,2,,,1680,4-308,4-308,8691858465,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1547790514,lagronerealty.com,1547790514,,2023-06-05,Cancelled Final,,No,,,Tasha Stevens,3674.85,,,,Past Due Billing / Forced Cancellations,138,Low Touch,Billing,13,Full Account,Ace Site,2018-02-02,2023-06-05,5.33972602739726,65447,7,,,529,,13-859,8691858488,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1642750041,tafelhomes.com,1642750041,,2023-05-24,Cancelled Final,,Yes,,,,,,,,,11,,Billing,1,Full Account,Legacy Site,2011-03-11,2023-05-25,12.210958904109589,33,2,,,685,,1-301,8691858546,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2071296797,kyresults.com,2071296797,,2023-11-17,Cancelled Final,,Yes,,,,,,Cedric Zebaze,,,30,Low Touch,Billing,1,Full Account,Pro Site,2017-01-19,2023-12-28,6.83013698630137,9054,10,,,1119,,1-636,8691858760,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1644949076,brownteamsells.com,1644949076,,2023-05-25,Cancelled Final,,Yes,,,,,,,,,26,,Billing,10,Full Account,Pro Site,2018-07-10,2023-05-25,4.876712328767123,2839,2,,,688,,10-996,8691859003,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1126136387,thecooperteamrealestate.com,1126136387,,2023-03-13,Cancelled Final,,Yes,,,Gates Hoham,,,,,,24,Low Touch,Billing,4,Full Account,Pro Site,2022-02-28,2023-03-13,1.0356164383561643,239,5,,,28,,4-3926,8691859090,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2889396594,centralfloridahomenavigator.com,2889396594,2024-06-04,2024-07-08,Client Retained/Changed Mind,,Yes,,Luxury Presence,,,,Melinie Weaver,,,43,Core,Billing,2,Full Account,Pro Site,2018-05-11,,6.164383561643835,6182,8,,,1602,2-935,2-935,8691859530,1,Customer,,Yes,,Active
https://app.hubspot.com/contacts/21458556/ticket/1280900394,santabarbararealestatevoice.com,1280900394,,,Pending,,,,,,,,,,,15,Low Touch,Billing,4,Full Account,Pro Site,2018-10-09,2022-11-28,,449,1,,,167,,4-1112,8691859763,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1702411582,andreascholtzrealtor.com,1702411582,,2023-06-19,Cancelled Final,,Yes,,,,,,,,,2,,Billing,1,Full Account,Legacy Site,2014-05-27,2023-06-19,9.068493150684931,14,1,,,782,,1-471,8691859783,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2083172770,giannikopoulosgroup.com,2083172770,,2023-12-05,Cancelled Final,,Yes,,,,,,,,,45,Low Touch,Billing,15,Full Account,Pro Site,2021-02-24,2023-12-05,2.778082191780822,1133,2,,,1137,,15-2966,8691859793,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1329069179,,1329069179,,,Pending,,,,,,,,,,,15,,Billing,,,,,,,,,,,207,,,8691860302,1,,,No,,
